DateTime,Seq Count,Timestamp 1,Timestamp 2,FP Temp,DIBTemp,HVTemp,HVVolts,HVCurrent,Amps_1v5,Amps_3v3_D,Amps_3v3_A,phRate,goodCmdCount,errorCount,HeaterPWM,HeaterAccum,sysError
2025-03-17_17-58-46,63709,1,7248,-20.00093248394218,3.634496495228973,1.2427440804724483,-1.335,0.22536737999999998,148.86016,57.091744000000006,47.673519999999996,1,128,0,22.7088,13,111
2025-03-17_17-59-46,63721,1,7308,-19.999940138689922,3.6286476541327772,1.23397404098246,-1.3552,0.2317947,148.75239999999997,57.091744000000006,47.68429599999996,3,128,0,22.660800000000002,13,111
2025-03-17_18-00-46,63733,1,7368,-20.00093248394218,3.637420574465068,1.237263186174843,-1.3249,0.24058997999999998,148.81705599999998,57.10251999999997,47.72739999999999,4,128,0,22.7104,13,111
2025-03-17_18-01-46,63745,1,7428,-20.00093248394218,3.6637270507265782,1.2394556959843612,-1.3451,0.25598172,146.510992,57.091744000000006,47.673519999999996,3,128,0,22.7088,13,111
2025-03-17_18-02-47,63757,1,7488,-20.00093248394218,3.6637270507265782,1.2427440804724483,-1.3249,0.22502909999999998,148.86016,57.091744000000006,47.69507199999998,0,128,0,22.7072,13,111
2025-03-17_18-03-47,63769,1,7548,-20.00093248394218,3.6666488553581758,1.240551874831283,-1.3249,0.23889858,148.83860799999997,57.091744000000006,47.68429599999996,3,128,0,22.704,13,111
2025-03-17_18-04-46,63781,1,7608,-19.999940138689922,3.6666488553581758,1.2449360834608427,-1.3249,0.23297868,148.86016,57.091744000000006,47.68429599999996,2,128,0,22.654400000000003,13,111
2025-03-17_18-05-46,63793,1,7668,-19.998947788542324,3.6666488553581758,1.2460320089916337,-1.3552,0.22266113999999998,148.81705599999998,57.10251999999997,47.662743999999975,2,128,0,22.6016,13,111
2025-03-17_18-06-46,63805,1,7728,-19.999940138689922,3.6666488553581758,1.2471278838970363,-1.335,0.23399351999999998,148.827832,57.07019199999996,47.71662399999997,5,128,0,22.6496,13,111
2025-03-17_18-07-46,63817,1,7788,-19.999940138689922,3.6666488553581758,1.2569884819806703,-1.3451,0.22993416,148.827832,57.059416,47.69507199999998,3,128,0,22.6496,13,111
2025-03-17_18-08-46,63829,1,7848,-19.999940138689922,3.6666488553581758,1.2504152049867514,-1.3249,0.2123436,148.86016,57.080967999999984,47.65196800000001,2,128,0,22.6464,13,111
2025-03-17_18-09-46,63841,1,7908,-20.00192482430336,3.669570432605582,1.2526064994837611,-1.3249,0.25073838000000004,148.81705599999998,57.080967999999984,47.69507199999998,2,128,0,22.748800000000003,13,111
2025-03-17_18-10-45,63853,1,7968,-19.996963073544052,3.6666488553581758,1.2558930621370479,-1.335,0.23788373999999998,148.849384,57.091744000000006,47.673519999999996,1,128,0,22.494400000000002,13,111
2025-03-17_18-11-45,63865,1,8028,-19.99795543349512,3.672491782482524,1.2569884819806703,-1.3552,0.22976502,148.827832,57.03786400000001,47.64119199999999,0,128,0,22.5456,13,111
2025-03-17_18-12-45,63877,1,8088,-19.999940138689922,3.669570432605582,1.2602744385652471,-1.3653,0.25310634000000004,148.795504,57.080967999999984,47.73817600000001,4,128,0,22.6432,13,111
2025-03-17_18-13-45,63889,1,8148,-19.999940138689922,3.692934866415328,1.2624648239591636,-1.335,0.24566417999999998,148.80628000000002,57.080967999999984,47.71662399999997,2,128,0,22.6432,13,111
2025-03-17_18-14-45,63901,1,8208,-19.99795543349512,3.69001510774288,1.259179170182179,-1.335,0.23889858,148.73084799999998,57.10251999999997,47.65196800000001,1,128,0,22.5408,13,111
2025-03-17_18-15-46,63913,1,8268,-19.99795543349512,3.695854397828299,1.259179170182179,-1.335,0.20879166,148.87093599999997,57.091744000000006,47.68429599999996,0,128,0,22.5408,13,111
2025-03-17_18-16-46,63925,1,8328,-20.00192482430336,3.7016927789311467,1.2635599409951936,-1.3552,0.22908846,148.83860799999997,57.10251999999997,47.705848,1,128,0,22.7392,13,111
2025-03-17_18-17-46,63937,1,8388,-20.00192482430336,3.707530251162325,1.2635599409951936,-1.3653,0.25175322,148.69851999999997,57.091744000000006,47.662743999999975,2,128,0,22.7376,13,111
2025-03-17_18-18-46,63949,1,8448,-19.99795543349512,3.707530251162325,1.2646550076073737,-1.3451,0.24143567999999999,148.73084799999998,57.091744000000006,47.705848,1,128,0,22.5328,13,111
2025-03-17_18-19-46,63961,1,8508,-19.999940138689922,3.710448646485645,1.2723190630836996,-1.3451,0.21724865999999998,148.827832,57.10251999999997,47.65196800000001,1,128,0,22.628800000000002,13,111
